Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
Chaperonin-mediated Protein Folding R-HSA-390466,1/90,0.21641194796983468,0.2372291293376745,0,0,4.209667161331355,6.443196670460662,TP53
Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756,1/90,0.21641194796983468,0.2372291293376745,0,0,4.209667161331355,6.443196670460662,TP53
Telomere Maintenance R-HSA-157579,1/92,0.22065678694231972,0.24139852491489783,0,0,4.116732324279494,6.2209868160475805,H2BC3
P75 NTR Receptor-Mediated Signaling R-HSA-193704,1/95,0.2269817606631972,0.2478224013628121,0,0,3.9847450822962656,5.908921158911916,BAD
Protein Folding R-HSA-391251,1/96,0.2290788681344704,0.24961382643337707,0,0,3.942601787487587,5.810168619029014,TP53
Hedgehog Off State R-HSA-5610787,1/98,0.23325634531533676,0.2536604789015689,0,0,3.8609219996109703,5.6200246083287,PRKACG
TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541,1/100,0.23741160244685375,0.2576669574175179,0,0,3.7825424051839143,5.43914439332398,CD27
Antigen processing-Cross Presentation R-HSA-1236975,1/104,0.2456559199877992,0.2660867093729231,0,0,3.634914819564023,5.102778558422387,FGA
Post-translational Protein Phosphorylation R-HSA-8957275,1/106,0.24974521057517932,0.2699814825783065,0,0,3.565318957771788,4.946217041895164,FGA
Nucleotide Excision Repair R-HSA-5696398,1/108,0.25381274145450977,0.2732983653063324,0,0,3.498324810439076,4.796757877346515,CDK7
L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827,1/108,0.25381274145450977,0.2732983653063324,0,0,3.498324810439076,4.796757877346515,EIF4E
GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706,1/109,0.25583838254966373,0.27493830108971723,0,0,3.46575821104123,4.724554005177176,EIF4E
HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,1/114,0.26588590923208694,0.28461759755372124,0,0,3.3115712138921354,4.38679856497224,H2BC3
Macroautophagy R-HSA-1632852,1/114,0.26588590923208694,0.28461759755372124,0,0,3.3115712138921354,4.38679856497224,MTOR
Cap-dependent Translation Initiation R-HSA-72737,1/116,0.2698675316639436,0.28775348892822056,0,0,3.2536505332239543,4.261709763761167,EIF4E
TCR Signaling R-HSA-202403,1/116,0.2698675316639436,0.28775348892822056,0,0,3.2536505332239543,4.261709763761167,VASP
Homology Directed Repair R-HSA-5693538,1/119,0.27580025484775794,0.29350727510062963,0,0,3.170450911416693,4.08378930425916,H2BC3
Cell-Cell Communication R-HSA-1500931,1/120,0.2777672950864116,0.295026622159742,0,0,3.143649912795307,4.026926207904397,VASP
Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,1/123,0.2836370059612168,0.30067721368369305,0,0,3.065883080729972,3.86319665424253,FGA
Platelet Degranulation R-HSA-114608,1/125,0.28752410838833287,0.3042082926275011,0,0,3.0161290322580645,3.759449710134971,FGA
Cardiac Conduction R-HSA-5576891,1/126,0.2894598889698799,0.3056651723291975,0,0,2.991849056603773,3.709110594347332,CAMK2G
Autophagy R-HSA-9612973,1/128,0.29331597663197484,0.3091403453134687,0,0,2.944436190759174,3.611365216958303,MTOR
Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,1/130,0.2971515228201141,0.3122571201848047,0,0,2.898493491297353,3.517359800013655,FGA
Transport Of Small Molecules R-HSA-382551,3/706,0.29741491703159645,0.3122571201848047,0,0,1.610158145761861,1.952521383629655,PRKACG;CAMK2G;ADD2
ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821,1/131,0.29906162642283773,0.3133845012515177,0,0,2.8760522496371554,3.471698829323926,PRKACG
Signaling By Hedgehog R-HSA-5358351,1/135,0.3066512225913464,0.3207231716203948,0,0,2.7896367220501266,3.297474074758064,PRKACG
Late Phase Of HIV Life Cycle R-HSA-162599,1/136,0.3085359835030053,0.3220785934659235,0,0,2.768832983927324,3.2559172283809583,CDK7
Death Receptor Signaling R-HSA-73887,1/139,0.31416014594522135,0.32722233728439126,0,0,2.7082307902652447,3.135731531516588,BAD
Metabolism R-HSA-1430728,7/2049,0.31465987095354625,0.32722233728439126,0,0,1.3058536687019402,1.5099102782933207,GYS2;BCKDK;PPP2CB;PFKL;MARCKS;KCNB1;PRKACG
C-type Lectin Receptors (CLRs) R-HSA-5621481,1/141,0.3178846185875369,0.3299485509817508,0,0,2.6692722371967657,3.0591642823316247,PRKACG
HIV Life Cycle R-HSA-162587,1/149,0.33258501155690634,0.3445530328061132,0,0,2.523967363590005,2.7785341508286368,CDK7
Cellular Response To Starvation R-HSA-9711097,1/153,0.3398181503324097,0.3507179777959022,0,0,2.4570506454816288,2.6520044847533275,MTOR
G Alpha (S) Signaling Events R-HSA-418555,1/153,0.3398181503324097,0.3507179777959022,0,0,2.4570506454816288,2.6520044847533275,PRKACG
Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851,1/165,0.3610590516999416,0.3716432396031072,0,0,2.275885872066268,2.3184762447563068,PRKACG
Neutrophil Degranulation R-HSA-6798695,2/468,0.3614519259028392,0.3716432396031072,0,0,1.6077913502806207,1.6361306524722594,RAP1B;PFKL
Ion Channel Transport R-HSA-983712,1/175,0.37824622120999735,0.3881813939997534,0,0,2.144003469963132,2.08442143462703,CAMK2G
Peptide Ligand-Binding Receptors R-HSA-375276,1/196,0.4128755746659732,0.42292685270091257,0,0,1.9110788582486693,1.6905575642291697,ANXA1
HIV Infection R-HSA-162906,1/229,0.4635039241500508,0.47390027385061273,0,0,1.6317444554783185,1.2547142794418786,CDK7
Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203,1/242,0.4822495402261153,0.49214645243224825,0,0,1.54270727315431,1.125086511040914,EIF4E
Diseases Of Metabolism R-HSA-5668914,1/247,0.48928690585684737,0.49747200279497306,0,0,1.510967939868078,1.080049314904101,GYS2
Leishmania Infection R-HSA-9658195,1/247,0.48928690585684737,0.49747200279497306,0,0,1.510967939868078,1.080049314904101,PRKACG
Translation R-HSA-72766,1/281,0.5347126979809235,0.5426490645557795,0,0,1.3252021563342318,0.8296105935785553,EIF4E
SARS-CoV-2 Infection R-HSA-9694516,1/283,0.5372576223710036,0.5442220730313685,0,0,1.3156697444132208,0.817396083056755,RB1
Metabolism Of RNA R-HSA-8953854,2/666,0.5409660296076013,0.5469656528564841,0,0,1.116890639481001,0.6862162618823503,CDK7;EIF4E
Extracellular Matrix Organization R-HSA-1474244,1/291,0.5473014048266289,0.552350310775214,0,0,1.2788549121665582,0.7708369778056472,FGA
Metabolism Of Amino Acids And Derivatives R-HSA-71291,1/364,0.6296030478202124,0.6342410076568253,0,0,1.0178803472113935,0.4709383650992488,BCKDK
SARS-CoV Infections R-HSA-9679506,1/369,0.63466866032457,0.638168671319007,0,0,1.0037940935192782,0.4563772040435828,RB1
Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169,1/378,0.6436159731339626,0.6459778666133532,0,0,0.9793804113908212,0.4315669612308445,FGA
RHO GTPase Cycle R-HSA-9012999,1/441,0.7004987739087187,0.7017817386960973,0,0,0.8364493996569469,0.29774475619771057,PDE5A
Metabolism Of Lipids R-HSA-556833,1/732,0.8668380284213164,0.8668380284213164,0,0,0.49596056061740185,0.07087432047821886,PRKACG
